time_hr,q_solar_kw,t_pcm,pcm_melt,t_boiler,boiler_vol,tds_ppm,total_distilled_L,battery_soc,mineral_ppm,power_source
21.15,0.0,100.65780932515169,1.0,100.0,6.700609541652343,5973.700325043078,79.61603538612496,88.68612800212749,50.0,BATTERY
21.166666666666668,0.0,100.6460627300597,1.0,100.0,6.696243550556203,5977.595213607574,79.6204013772211,88.68611133546082,50.0,BATTERY
21.183333333333334,0.0,100.63452589559435,1.0,100.0,6.69195552358678,5981.425497505592,79.62468940419052,88.68609466879415,50.0,BATTERY
21.2,0.0,100.62319507603017,1.0,100.0,6.687744068527525,5985.192164473541,79.62890085924977,88.68607800212749,50.0,BATTERY
21.216666666666665,0.0,100.61206659252963,1.0,100.0,6.6836078180229,5988.896190021514,79.6330371097544,88.68606133546082,50.0,BATTERY
21.233333333333334,0.0,100.60113683194874,1.0,100.0,6.679545429134429,5992.538537482829,79.63709949864287,88.68604466879415,50.0,BATTERY
21.25,0.0,100.59040224566394,1.0,100.0,6.675555582904681,5996.120158067582,79.64108934487261,88.68602800212749,50.0,BATTERY
21.266666666666666,0.0,100.57985934841994,1.0,100.0,6.6716369839290355,5999.641990919977,79.64500794384826,88.68601133546082,50.0,BATTERY
21.283333333333335,0.0,100.56950471719816,1.0,100.0,6.6677883599350976,6003.10496317927,79.64885656784219,88.68599466879415,50.0,BATTERY
21.3,0.0,100.55933499010533,1.0,100.0,6.664008461369623,6006.509990044144,79.65263646640766,88.68597800212748,50.0,BATTERY
21.316666666666666,0.0,100.54934686528202,1.0,100.0,6.660296060992818,6009.857974840334,79.65634886678446,88.68596133546082,50.0,BATTERY
21.333333333333332,0.0,100.53953709983055,1.0,100.0,6.656649953479884,6013.149809091326,79.65999497429739,88.68594466879416,50.0,BATTERY
21.35,0.0,100.52990250876215,1.0,100.0,6.653068955029681,6016.386372591981,79.6635759727476,88.6859280021275,50.0,BATTERY
21.366666666666667,0.0,100.52043996396283,1.0,100.0,6.649551902980375,6019.568533484908,79.6670930247969,88.68591133546082,50.0,BATTERY
21.383333333333333,0.0,100.51114639317778,1.0,100.0,6.646097655431949,6022.697148339426,79.67054727234533,88.68589466879415,50.0,BATTERY
21.4,0.0,100.5020187790139,1.0,100.0,6.6427050908754595,6025.773062232999,79.67393983690182,88.68587800212748,50.0,BATTERY
21.416666666666668,0.0,100.49305415796007,1.0,100.0,6.6393731078289075,6028.797108834937,79.67727181994837,88.68586133546083,50.0,BATTERY
21.433333333333334,0.0,100.48424961942507,1.0,100.0,6.6361006244796155,6031.770110492287,79.68054430329767,88.68584466879416,50.0,BATTERY
21.45,0.0,100.47560230479247,1.0,100.0,6.632886578332989,6034.692878317731,79.68375834944429,88.6858280021275,50.0,BATTERY
21.466666666666665,0.0,100.46710940649261,1.0,100.0,6.629729925867552,6037.566212279371,79.68691500190972,88.68581133546081,50.0,BATTERY
21.483333333333334,0.0,100.45876816709095,1.0,100.0,6.626629642196141,6040.3909012922895,79.69001528558114,88.68579466879414,50.0,BATTERY
